"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
1209.63050623646,-5.54463168628595,0.246858901854856,-22.4607322021792,1.00518077245885e-111,6.52905350018962e-110,"ENSB:8H-37RS_-j20IQo"
391.732765523925,4.00179655212628,0.178583006022455,22.4086078583709,3.24421722133111e-111,2.0833035815616e-109,"ENSB:KG73y6Ex96qAhPv"
1382.63940641312,4.41678155457301,0.199206462863663,22.1718788189912,6.4175079460258e-109,4.07475701157211e-107,"ENSB:Yy641094QVfMQKi"
1158.03524959274,-3.08838854024509,0.139686390408765,-22.109444815687,2.56403816619071e-108,1.60993107523819e-106,"ENSB:e_1JNVIEsvd9hJE"
5056.02268231315,3.41002123216856,0.157842950479692,21.603886786235,1.65120715317536e-103,1.02538149698834e-101,"ENSB:v2eABDW3VPqJ-Xu"
332.114894502047,-2.94746427710748,0.136873286944103,-21.5342550976451,7.4380747290481e-103,4.56875655367944e-101,"ENSB:Z7VxErT-VdaGhuZ"
1997.71598246568,1.90756056770233,0.0887921685321345,21.4834325958823,2.22445727357332e-102,1.35165677988847e-100,"ENSB:6Jo58P4ViHv5Izd"
688.334936425388,3.17576922730886,0.148614425292799,21.3691855353341,2.58604536993851e-101,1.55465344526835e-99,"ENSB:ethzSQKaKU9ZD4J"
908.914005434686,3.03832294694923,0.143145856786863,21.2253642204479,5.56930581808904e-100,3.31285759768644e-98,"ENSB:giQpaGISIDF0R24"
919.379969381209,2.1777379684405,0.103112767782066,21.1199642418993,5.21343965390506e-99,3.06886952960599e-97,"ENSB:ULzs6rKnLAERJrk"
579.422300123055,6.33439726557127,0.302800686032792,20.9193623322415,3.5685349620586e-97,2.07894753305084e-95,"ENSB:ZMqc3002Wbfg0o_"
730.093564836344,2.98962220694078,0.143146271375901,20.8850861304662,7.31726339875932e-97,4.21937300677438e-95,"ENSB:gWniTji9hjhVZoR"
2203.41083080137,1.97658541926758,0.0955702551342261,20.682014675921,5.02958843727881e-95,2.87092972313763e-93,"ENSB:m2IdBG8nDWpVbe-"
371.755537824532,3.80488019272215,0.184877783135607,20.5805161019877,4.10289938421866e-94,2.31854844202196e-92,"ENSB:ykp-_Ua_3yF4Jos"
532.794684241075,3.59617123993538,0.175642288129363,20.4744044172709,3.64172403831249e-93,2.03756262777266e-91,"ENSB:WeAboP_x_jZrgcY"
4561.38540922292,3.31029683114144,0.162510829516923,20.3696999208088,3.10575097993493e-92,1.72064693996199e-90,"ENSB:CkHUiL1W02NIpfc"
243.172784612137,4.92952641714929,0.24212513547918,20.3594162472783,3.83120964329498e-92,2.10195783439417e-90,"ENSB:VxdOTnQqhh40F0l"
450.479465259772,5.39911772160935,0.265732438683651,20.3178721738105,8.93667482247036e-92,4.85587975209423e-90,"ENSB:aNyXSWkSchB7n2e"
917.094324807408,2.73265764284858,0.134954444500325,20.2487413657726,3.64432718816813e-91,1.96134218479411e-89,"ENSB:-DKkUjclwQEE2Cp"
7865.43401958155,3.11129166147293,0.153771052005219,20.2332729138598,4.98797161359152e-91,2.65915354607601e-89,"ENSB:AfRFEFwizK8mwc8"
1645.08035421231,-2.46944571518956,0.122630316144637,-20.1373183469327,3.47657003897337e-90,1.8360838589008e-88,"ENSB:R22gXD6ZkWb-VsH"
4149.40712515851,-1.64031713110094,0.0829109956303315,-19.7840722889698,4.08343127442501e-87,2.13661760479405e-85,"ENSB:df6Lx1nBahhAVaJ"
5723.43703879387,-2.18110345253398,0.110372068364558,-19.7613715576102,6.40407922490503e-87,3.32013318348058e-85,"ENSB:d1WIytNLlOzlInY"
1026.26700820801,-2.00836325457566,0.101689953435274,-19.7498689568581,8.04262463422515e-87,4.13171561890966e-85,"ENSB:7adkoQXBeUEXtUB"
502.604194211897,3.43784644539347,0.175023777977367,19.6421679678176,6.74560641527687e-86,3.43418214889456e-84,"ENSB:1Ys8Ff_muLljGdL"
793.67796643496,5.98003685215178,0.305659478941835,19.564375601418,3.11191767366039e-85,1.57012917623704e-83,"ENSB:6hdmd2Xdm4rAHAt"
5500.85436204216,3.73638591700143,0.191292433229882,19.5323246921706,5.8323070850768e-85,2.91666967590876e-83,"ENSB:_4IC6TlQ-5bzkjZ"
724.860666966042,2.19782950195754,0.11304023686539,19.4428954052418,3.34730589389932e-84,1.65926540407237e-82,"ENSB:bRXh3fCzy0wYS5o"
2011.59102120756,-1.82964225760475,0.0944271418224355,-19.3762325354005,1.22493098010113e-83,6.01920432047955e-82,"ENSB:ql3nL-vnR77VHRg"
435.918627927031,-2.31349486196588,0.119663579368357,-19.3333249279158,2.81667459724498e-83,1.37215759905443e-81,"ENSB:cV5fQeVoXFeEk0W"
290.086193048401,-4.6211708423205,0.240332139443011,-19.2282682334141,2.14677880921076e-82,1.03687581631197e-80,"ENSB:X9HBloe0Tw5Rnab"
2407.00183544941,-2.14742784993621,0.111923586366668,-19.1865532516187,4.79400165098221e-82,2.29583926522885e-80,"ENSB:0j-uERmMs6y_lFG"
1947.11116745593,-2.48702054248296,0.129712791528066,-19.173286714324,6.1873357535294e-82,2.93820456665501e-80,"ENSB:EAqI91h1Lm8yX_4"
1125.91564495207,3.54071835441385,0.185234056012862,19.1148346617644,1.90021296702043e-81,8.94841956386037e-80,"ENSB:wo_c9ESO_V7IF19"
288.666513038495,3.39489233002973,0.177803878349227,19.0934661355462,2.86138561247594e-81,1.3363380244712e-79,"ENSB:05viF5oSZiAlOo3"
2660.42510535578,-1.76224933015379,0.0924657043177086,-19.058410284734,5.59490838738425e-81,2.59154322107446e-79,"ENSB:dWvbHNUn0FPxrYD"
380.103419053264,2.57388101351165,0.135503897084927,18.9948855264176,1.87996962060929e-80,8.63716124070169e-79,"ENSB:U6_C7D2M-luOaPD"
4487.36673163579,1.4396695069488,0.0761052053695209,18.9168336115596,8.2886881832128e-80,3.77736910672061e-78,"ENSB:DtIUuO3Myq837Lm"
1089.26185179664,-2.26449756929276,0.119874596129603,-18.8905543159828,1.36405908727511e-79,6.16663832175331e-78,"ENSB:P98wItx0vVdBfzF"
683.289516213879,2.20134045869787,0.117353731825099,18.758163242552,1.66038698448521e-78,7.44670384867136e-77,"ENSB:aZm_RKXf7JLBYIn"
733.763318730443,2.7016952846793,0.14432271652481,18.719820065297,3.41302111601715e-78,1.51866002571755e-76,"ENSB:VjTABZnkpVxwQMW"
3331.55844007327,1.94085452371826,0.103894166386142,18.6810731654048,7.0585700174439e-78,3.11624837254496e-76,"ENSB:3kae13dtV7ICJd0"
472.980385749513,-2.40942116463439,0.12921208209325,-18.6470268538475,1.33497597058826e-77,5.84802264325135e-76,"ENSB:-IQuj9BgU-s24PZ"
263.992393110303,3.93237746128494,0.211996106561161,18.5492909519564,8.2634842473949e-77,3.59207303707912e-75,"ENSB:ZCF74jJnn8no5n3"
1719.35967797308,-1.70626711310645,0.0921654588545887,-18.513086511059,1.61949608462339e-76,6.98608578183724e-75,"ENSB:ZH4Re6WAeyVynwM"
294.063414468497,-5.98484240457797,0.326714574742538,-18.3182596285893,5.91751225416969e-75,2.53332285972068e-73,"ENSB:IOCGYsqguyKENvy"
573.617425471786,2.57121124397851,0.140398498747666,18.3136662208879,6.43851634402156e-75,2.73564329774931e-73,"ENSB:n7iPz8ebzCSIMPZ"
413.644286733069,2.85296714271681,0.156196598089019,18.2652322625545,1.56545427346167e-74,6.60177768606857e-73,"ENSB:E3dxjAuKMqof5To"
22265.2942021713,-1.71533200713348,0.0944026286931661,-18.1703839276422,8.85763915825371e-74,3.70774213950309e-72,"ENSB:r_J-FKCkf364BgT"
3789.29807138277,1.57386067863803,0.0868483837583769,18.1219340018659,2.13940817764437e-73,8.88955559696202e-72,"ENSB:uWNYqJ2Orzb43bK"
230.732907634279,-3.00489916515375,0.167152222114228,-17.9770219453036,2.94913295242858e-72,1.21646352658204e-70,"ENSB:suZlOAjhSGUI5_-"
4117.93364160398,-1.84319684440914,0.102962602682474,-17.9016147260124,1.14551918592522e-71,4.69081805772713e-70,"ENSB:Wg6PGbkWXmQB2ZM"
5901.4642464908,-2.8687520918018,0.16048033468733,-17.8760350755194,1.81279342422628e-71,7.36985297863502e-70,"ENSB:-VdRoUlNvKCgV-m"
2970.28741765577,-1.10269989791233,0.0617243872432338,-17.8648982543477,2.21335293123827e-71,8.93404101030531e-70,"ENSB:QvBnbXEuFTsAiAk"
3281.56346927925,-1.90792165818679,0.10747387590565,-17.752422550218,1.65076967170208e-70,6.61595703176486e-69,"ENSB:ng9lEJXQUq_VlUv"
768.29621965726,2.09843493850281,0.118479353291463,17.7113976419216,3.42462085316249e-70,1.3628543972691e-68,"ENSB:1TkRSLq1gjBfudw"
339.362524352861,5.37733118368058,0.30603806053237,17.5707922548144,4.12373213746518e-69,1.62959512649061e-67,"ENSB:XWk9dv2fuqfsyoi"
710.069775219098,2.13664072154586,0.122624084415943,17.4243153922222,5.39502815246736e-68,2.11717389511063e-66,"ENSB:qEdGQIItow2IC3Q"
932.361948939975,2.96566621119654,0.1702650537418,17.4179383615257,6.03114306588849e-68,2.35048203209213e-66,"ENSB:rJq0lpnzgnro3bU"
381.600094978787,2.53802985599078,0.146226340067387,17.3568582433312,1.7504376482407e-67,6.77515284260834e-66,"ENSB:lS7fWl7wTOfVpPx"
227.301185873677,4.9066118150367,0.284081908983833,17.271820766721,7.66843650567274e-67,2.94791392473175e-65,"ENSB:1eGvLkjpgmn2C1l"
475.910368745253,-2.04683556162322,0.118650429244993,-17.2509747722603,1.10027302167776e-66,4.20111003074394e-65,"ENSB:hf5zmsY2DHjRIIz"
1779.0684408153,-1.67932018794326,0.097556962361556,-17.213740027283,2.09456776933331e-66,7.9438942714782e-65,"ENSB:nMrKBwJQzSPI6o4"
3620.62650789749,1.44702782204383,0.0840981061303059,17.2064257880164,2.37654572112586e-66,8.95323991338814e-65,"ENSB:BiqM6iAVbzIn0xs"
174.306919470957,4.21295127128986,0.246058579804753,17.1217409879909,1.02173364799672e-65,3.82371976478772e-64,"ENSB:zRmgh0s0iA0bpsU"
153.487304152811,-3.09269640844386,0.183155382654761,-16.8856430186027,5.73876359732176e-64,2.13353638739903e-62,"ENSB:dvy_l1ZmiES833e"
356.708283921334,2.13620306850766,0.126609583909795,16.8723646547139,7.18611428488479e-64,2.65416547868523e-62,"ENSB:JITJ8g4ys8mOb69"
448.243806738656,2.27087198218766,0.134849772135979,16.8400134921828,1.24208172174115e-63,4.55779468153198e-62,"ENSB:CPXtj2GalL-3aC3"
1028.31260262779,1.68245867239969,0.100197746159874,16.7913824100911,2.82194474115937e-63,1.02882643434139e-61,"ENSB:yLFgZbkFL1PGvq-"
299.293934175959,2.95496042112335,0.176286285944892,16.7622819057354,4.60601474384058e-63,1.66849931522071e-61,"ENSB:XLiP3w8CDoOOwfe"
229.11288217698,3.01660047802071,0.180062716121191,16.7530543968379,5.37920893200161e-63,1.93617259074784e-61,"ENSB:Ka79EXBCFIoDqwl"
313.183192030813,2.45617197072344,0.147011633154684,16.7073306922526,1.15909141076475e-62,4.14558579888076e-61,"ENSB:sYIqD2vqUxX0A8e"
971.70111458103,2.10675843139926,0.12768034304176,16.5002566660571,3.65336445624303e-61,1.2984378957377e-59,"ENSB:kcLlYp8sngj-HeX"
452.542372152794,2.49197077700456,0.151215872532164,16.4795582320534,5.14594962338826e-61,1.81748508261044e-59,"ENSB:YYS3mbUFqgYpHFL"
1002.72282185908,1.95233376470066,0.118536145123924,16.4703665929038,5.99062479006226e-61,2.10267209246223e-59,"ENSB:rgiU-Gg2Sadus1n"
7521.95424031812,-1.84853733324204,0.112571745766912,-16.4209706498608,1.35383553960211e-60,4.72254607055034e-59,"ENSB:Y6uej18LSChxp9R"
1010.11880509436,-2.01477976006716,0.123331810226458,-16.336253853468,5.45002292720398e-60,1.88945273384231e-58,"ENSB:A9o39KLgYPoLthq"
1543.34351267665,1.38489421735112,0.0848689493466088,16.3180318362979,7.34662577158251e-60,2.53145013629346e-58,"ENSB:LX4AI4HJ-mNZK5P"
1590.13218872096,-1.59546086558568,0.0982639252564108,-16.2364861918804,2.78422146614327e-59,9.51425264836334e-58,"ENSB:OBf4x41YmHhd6EM"
1092.26637217305,3.67102760098448,0.226100671273959,16.2362525520166,2.79484328371671e-59,9.51425264836334e-58,"ENSB:qNIkTO12_ATikfc"
1842.1732960951,1.35673228088122,0.0839219761606735,16.1665911951796,8.67683320170637e-59,2.93609487561932e-57,"ENSB:VrobgZ4ca73RJMm"
2757.56600131505,-1.57581455056181,0.0978913057295144,-16.0975945597863,2.65216527762001e-58,8.92106308561351e-57,"ENSB:7gHYEEuxHuHrEhQ"
1332.2852156603,1.82088925888253,0.113640273572261,16.0232741583878,8.78975351404333e-58,2.93910633774313e-56,"ENSB:zjrYq8bj124426H"
580.227327603323,2.67089277262726,0.167166572068341,15.9774334041817,1.83549259657131e-57,6.10139333130851e-56,"ENSB:ttvUR8vocMDGdy3"
365.050254755511,2.25091199012463,0.140977908688078,15.9664163773695,2.19012908495425e-57,7.23767219829035e-56,"ENSB:Fr7RMJES3IXnI3d"
5792.60868875772,1.71206905151611,0.107383930604266,15.9434381092407,3.16453517628012e-57,1.03969699309064e-55,"ENSB:CDt7NzdA5j8FtRb"
4798.37169388316,-1.63084890720917,0.102422709439178,-15.9227276464272,4.40736716975617e-57,1.43965502175099e-55,"ENSB:TFYQnHIPo4VAsnW"
1902.27172843802,1.40414865384727,0.088810307555108,15.810649602536,2.62743623568418e-56,8.53312768267315e-55,"ENSB:sbZwLyzqQfeJs3w"
3041.02933871494,-1.54061943812244,0.0975475816095946,-15.7935175091097,3.44804353688775e-56,1.11342251582587e-54,"ENSB:P_OG2rFRqShs2fn"
444.446202457539,2.38106248510862,0.15202503407627,15.662305222139,2.73790673693009e-55,8.79085850590451e-54,"ENSB:ktMNLNjgBxjhJuv"
259.144846622566,2.40025768181327,0.153450437601244,15.6419083538267,3.77250914667729e-55,1.20443215750697e-53,"ENSB:Gz15jVBqJPLnpD8"
319.455952392769,-2.18201556558561,0.139606354947904,-15.6297724870752,4.56429810166265e-55,1.44903643665706e-53,"ENSB:2CcLY3XaBXJNU3j"
1923.68003966116,-1.74933774562133,0.112610338936254,-15.5344328251387,2.02859049577027e-54,6.40422619642334e-53,"ENSB:RiDi9OqDiiaNk_n"
8834.65280792519,-1.57326997145911,0.101628220842116,-15.4806406962811,4.68780821110728e-54,1.47171134449818e-52,"ENSB:IzfdJIivopwauFl"
549.94513460194,2.22156759456044,0.144000208298619,15.4275304237997,1.06882423742854e-53,3.336975561165e-52,"ENSB:26z6tp7TMNAqu52"
2416.92406708091,-1.92352352730126,0.125347492421725,-15.3455285793008,3.79455964577406e-53,1.17818992078402e-51,"ENSB:6Ncyg0kLCJ_iSTk"
376.41216838613,2.39783406230843,0.156261938434783,15.3449655516028,3.8276251796816e-53,1.18196228909184e-51,"ENSB:FKGOgKHxE1Zg_0y"
1634.56345660401,1.91333063899171,0.125457077580595,15.2508784349976,1.62433044529302e-52,4.98863660127765e-51,"ENSB:7ZR8_QfpFPArjuJ"
