"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
1961.0100878029,-5.50897125589378,0.139343651225091,-39.5351435638412,0,0,"ENSB:lQgrXEORNNp0w1n"
7486.84398928169,-6.88534207152936,0.10019719460299,-68.7179127001612,0,0,"ENSB:jQ5z2HNgTqzPy_A"
6380.1365743556,7.99305208421894,0.201154151787614,39.7359538104801,0,0,"ENSB:9IK76psBkL_GHhq"
1818.67660138874,5.6957008451556,0.140776928711042,40.4590503380463,0,0,"ENSB:Un7QtFJ2kHpSvL5"
2406.59703013061,6.8618789064063,0.173679757072244,39.5088006920233,0,0,"ENSB:qI3vSrUi_izFjx4"
5649.68092341311,4.62331166789463,0.102016047570731,45.3194549091813,0,0,"ENSB:sZa7WvYOkWfnsrP"
5285.66246987717,5.94876710236009,0.123422304208481,48.1984770946396,0,0,"ENSB:qPQwayZ3h10-npo"
5250.54176766943,-7.14539109605314,0.179315722758548,-39.8481013607186,0,0,"ENSB:9nQcF2BP_nxgAnw"
4080.10921410568,7.01160316788888,0.168975152808643,41.4948769173726,0,0,"ENSB:8ToKBKrMBdlcYsz"
1902.27172843802,3.36095724967709,0.0858909507197053,39.1305163293065,0,0,"ENSB:sbZwLyzqQfeJs3w"
2435.673451714,5.94526354718298,0.143575815766316,41.408530506694,0,0,"ENSB:n8qNad9DIanIubx"
5233.00493988815,6.3896193931841,0.156711459709237,40.7731470630126,0,0,"ENSB:g9JPnrrbeY3IgVP"
2113.02005582491,3.44586570954649,0.0921037981766809,37.4128513455694,2.41523545709981e-306,1.049884274467e-303,"ENSB:_nr1yyqV0UU_UQO"
2048.94525093216,-3.16427185535018,0.0848139273082995,-37.3083991718485,1.19939457227386e-304,4.84127051994256e-302,"ENSB:YR93AJyM2unpV30"
5764.64239843082,5.26644257397166,0.143438384725967,36.7157130501225,4.10035450307268e-295,1.54474021979092e-292,"ENSB:4rP4DDnW-mR8OOA"
14665.7590067424,6.28775170079892,0.179677304638915,34.9946906952716,2.70963481551485e-268,9.5700914640465e-266,"ENSB:83inUBCz9JjaaYn"
4803.25380584118,4.61237488130571,0.135084579516493,34.1443479175399,1.62207633597311e-255,5.39197257328474e-253,"ENSB:AVsYAXu3Hp3OXHv"
1728.88551223027,6.21954739037393,0.182729579616448,34.0368943190745,6.34348586182608e-254,1.99150214473218e-251,"ENSB:DxpykbYkbkJCN16"
1047.6514946935,6.0675960275146,0.181022631415768,33.5184389932921,2.59680392772643e-246,7.72344157662212e-244,"ENSB:rRNP7WcRRF1SuKm"
9216.31865700022,5.11046986635263,0.152686120333969,33.4704284526619,1.29850428659287e-245,3.66892386176816e-243,"ENSB:2JRMj0i5cQegdXo"
3531.6648490146,4.88765701989386,0.146794889572301,33.2958254482459,4.43735320620426e-243,1.1940706175362e-240,"ENSB:IrezBepOLJ6WH_o"
2281.73460057032,-2.54063552023679,0.0769132085645254,-33.0324994582088,2.77494064692002e-239,7.12781345261138e-237,"ENSB:afXYOyWpyZVD2Io"
5056.02268231315,5.08340583468086,0.157389792949064,32.2981925284443,7.41575687577111e-229,1.82201922195576e-226,"ENSB:v2eABDW3VPqJ-Xu"
3471.58742191626,2.86254664965165,0.0887650052770597,32.2485943724879,3.68126568265182e-228,8.66784682194394e-226,"ENSB:YKWjbC-caqgb7lc"
1276.73399376281,3.74553487102039,0.116515299802872,32.146292181004,9.95138546371324e-227,2.24941117021774e-224,"ENSB:p4lQN1KWWCgjJDm"
1253.01513797634,4.26853419643514,0.133141548021767,32.0601214260878,1.58657588152088e-225,3.44836165633635e-223,"ENSB:9dSRut5BT-3osPM"
3361.57197929338,2.94195017806479,0.0928145683673491,31.6970733131129,1.70486101707635e-220,3.56821096574017e-218,"ENSB:tBS039ga5EHLQ0a"
2489.57075767761,7.91420417388515,0.250484650347691,31.5955654883429,4.24800195424267e-219,8.57337822979476e-217,"ENSB:krb5jQhTbaDNsNU"
12327.096154643,4.83753376344889,0.154437825982636,31.3235033753504,2.23376041511638e-215,4.3527517606285e-213,"ENSB:81Oano3XyVTXqwV"
5054.31744386788,3.5738637649506,0.117315685881074,30.4636480459528,7.90134279774494e-204,1.48834960500189e-201,"ENSB:dn9STIdLyKVeV3u"
2821.54267766495,8.05914743239403,0.265038923448471,30.4074108343596,4.3837333165298e-203,7.99112160377738e-201,"ENSB:1rVdoLXIBsVcaoF"
1020.48801345137,4.52743090418269,0.15119931838553,29.9434610719513,5.35279199307977e-197,9.45269611027931e-195,"ENSB:SC56KagZgvd4I3R"
5307.05137388611,4.32203413024742,0.14448747969706,29.9128626183335,1.33884700326416e-196,2.29267406528659e-194,"ENSB:TTM4SAN394rz3lg"
1958.96805495432,7.19609943985914,0.244925590174681,29.3807577833206,9.67376214385584e-190,1.60783617279204e-187,"ENSB:_FIWLwCSED5X5Fd"
2246.7786426022,8.49778340347028,0.290182990846649,29.2842229610937,1.64729952535873e-188,2.65968274794349e-186,"ENSB:7MC-vLQgyfeXHli"
1018.64392582622,-4.50456862098409,0.155685589018038,-28.9337545587614,4.49330930005521e-184,7.05324745961445e-182,"ENSB:Dqu9nQjkFGoM6v7"
742.632177949818,-3.16435015876166,0.109658410177237,-28.8564292847875,4.2080315511877e-183,6.42691521507073e-181,"ENSB:CISJ8ZpsR1LHyZU"
1270.50740580626,6.91204654940721,0.240096407233956,28.7886296552198,2.97699197661387e-182,4.42710043680131e-180,"ENSB:zwlov3t1alL_3LY"
